species_id,provider_id,botanical_name,common_name,candidate_status,vancouver_eligibility_status,source_url,source_id,product_url,product_category,candidate_reason,review_status,notes,approval_id
BCNPPD-0001,PROV-NWM,Achillea millefolium,Western Yarrow,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/western-yarrow-achillea-millefolium,SRC-0354,https://northwestmeadowscapes.com/products/western-yarrow-achillea-millefolium,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0198
BCNPPD-0001,PROV-OAKSUMMIT,Achillea millefolium,White Yarrow,candidate,needs_northward_review,https://oaksummitnursery.ca/products/yarrow-seeds-achillea-millefolium-common-yarrow-plumajillo-150-seeds,SRC-0403,https://oaksummitnursery.ca/products/yarrow-seeds-achillea-millefolium-common-yarrow-plumajillo-150-seeds,Seeds,Provider catalogue product title parsed as a botanical species candidate.,pending_review,Source-sweep catalogue observation; pending user review.,PROV-OAKSUMMIT-PA-AUTO-0021
BCNPPD-0004,PROV-NWM,Camassia quamash,Common Camas,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/common-camas-bulbs-camassia-quamash,SRC-0243,https://northwestmeadowscapes.com/products/common-camas-bulbs-camassia-quamash,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0088
BCNPPD-0005,PROV-NWM,Aquilegia formosa,Western Columbine,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/western-columbine-aquilegia-formosa,SRC-0356,https://northwestmeadowscapes.com/products/western-columbine-aquilegia-formosa,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0200
BCNPPD-0006,PROV-NWM,Tellima grandiflora,Fringecup,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/fringecup-seeds-tellima-grandiflora,SRC-0306,https://northwestmeadowscapes.com/products/fringecup-seeds-tellima-grandiflora,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0150
BCNPPD-0006,PROV-PREMIER,Tellima grandiflora,Fringe Cup,candidate,candidate,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,https://premierpacificseeds.ca/products/bc-native-species/,BC Native Species,Premier Pacific WordPress product page botanical species observation parsed as a review-only species candidate.,pending_review,WordPress product-page source-sweep observation; pending user review.,PROV-PREMIER-PA-AUTO-0049
BCNPPD-0011,PROV-NWM,Allium cernuum,Nodding Pink Onion,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/nodding-pink-onion-seeds-allium-cernuum,SRC-0320,https://northwestmeadowscapes.com/products/nodding-pink-onion-seeds-allium-cernuum,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0164
BCNPPD-0012,PROV-NWM,Eriophyllum lanatum,Oregon Sunshine / Wooly Sunflower,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/oregon-sunshine-eriophyllum-lanatum,SRC-0352,https://northwestmeadowscapes.com/products/oregon-sunshine-eriophyllum-lanatum,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0196
BCNPPD-0012,PROV-PREMIER,Eriophyllum lanatum,Oregon Sunshine / Woolly Sunflower,candidate,candidate,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,https://premierpacificseeds.ca/products/bc-native-species/,BC Native Species,Premier Pacific WordPress product page botanical species observation parsed as a review-only species candidate.,pending_review,WordPress product-page source-sweep observation; pending user review.,PROV-PREMIER-PA-AUTO-0045
BCNPPD-0012,PROV-WCS,Eriophyllum lanatum,Common Woolly Sunflower,candidate,needs_review,https://www.westcoastseeds.com/products/common-woolly-sunflower,SRC-0375,https://www.westcoastseeds.com/products/common-woolly-sunflower,Flower Seeds,West Coast Seeds product body parsed as a review-only species candidate.,pending_review,Source-sweep catalogue observation; pending user review.,PROV-WCS-PA-AUTO-0020
BCNPPD-0013,PROV-NWM,Lomatium nudicaule,Barestem Biscuitroot,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/barestem-biscuitroot-seeds-lomatium-nudicaule,SRC-0329,https://northwestmeadowscapes.com/products/barestem-biscuitroot-seeds-lomatium-nudicaule,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0173
BCNPPD-0014,PROV-NWM,Plectritis congesta,Seablush,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/seablush-seeds-plectritis-congesta,SRC-0349,https://northwestmeadowscapes.com/products/seablush-seeds-plectritis-congesta,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0193
BCNPPD-0020,PROV-NWM,Carex obnupta,Slough Sedge,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/slough-sedge-seeds-carex-obnupta,SRC-0301,https://northwestmeadowscapes.com/products/slough-sedge-seeds-carex-obnupta,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0145
BCNPPD-0021,PROV-NWM,Anaphalis margaritacea,Pearly Everlasting,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/pearly-everlasting-seeds-anaphalis-margaritacea,SRC-0272,https://northwestmeadowscapes.com/products/pearly-everlasting-seeds-anaphalis-margaritacea,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0116
BCNPPD-0021,PROV-PREMIER,Anaphalis margaritacea,Pearly Everlasting,candidate,candidate,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,https://premierpacificseeds.ca/products/bc-native-species/,BC Native Species,Premier Pacific WordPress product page botanical species observation parsed as a review-only species candidate.,pending_review,WordPress product-page source-sweep observation; pending user review.,PROV-PREMIER-PA-AUTO-0048
BCNPPD-0022,PROV-NWM,Chamaenerion angustifolium,Fireweed,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/fireweed-seeds-chamaenerion-angustifolium,SRC-0343,https://northwestmeadowscapes.com/products/fireweed-seeds-chamaenerion-angustifolium,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0187
BCNPPD-0024,PROV-NWM,Collinsia grandiflora,Blue Eyed Mary,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/blue-eyed-mary-seeds-collinsia-grandiflora,SRC-0326,https://northwestmeadowscapes.com/products/blue-eyed-mary-seeds-collinsia-grandiflora,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0170
BCNPPD-0025,PROV-OAKSUMMIT,Cornus sericea,Redosier Dogwood,candidate,needs_northward_review,https://oaksummitnursery.ca/products/copy-of-chokecherry-seeds-prunus-virginiana,SRC-0408,https://oaksummitnursery.ca/products/copy-of-chokecherry-seeds-prunus-virginiana,Seeds,Provider catalogue product title parsed as a botanical species candidate.,pending_review,Source-sweep catalogue observation; pending user review.,PROV-OAKSUMMIT-PA-AUTO-0026
BCNPPD-0029,PROV-PREMIER,Geum macrophyllum,Large-Leaved Avens,candidate,candidate,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,https://premierpacificseeds.ca/products/bc-native-species/,BC Native Species,Premier Pacific WordPress product page botanical species observation parsed as a review-only species candidate.,pending_review,WordPress product-page source-sweep observation; pending user review.,PROV-PREMIER-PA-AUTO-0044
BCNPPD-0030,PROV-NWM,Grindelia stricta,Coastal Gumweed,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/coastal-gumweed-seeds-grindelia-stricta,SRC-0187,https://northwestmeadowscapes.com/products/coastal-gumweed-seeds-grindelia-stricta,seed,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0038
BCNPPD-0030,PROV-PREMIER,Grindelia stricta,Gumweed,candidate,candidate,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,https://premierpacificseeds.ca/products/bc-native-species/,BC Native Species,Premier Pacific WordPress product page botanical species observation parsed as a review-only species candidate.,pending_review,WordPress product-page source-sweep observation; pending user review.,PROV-PREMIER-PA-AUTO-0033
BCNPPD-0032,PROV-NWM,Lathyrus japonicus,Beach Pea,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/beach-pea-seeds-lathyrus-japonicus,SRC-0190,https://northwestmeadowscapes.com/products/beach-pea-seeds-lathyrus-japonicus,seed,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0041
BCNPPD-0034,PROV-NWM,Lupinus bicolor,Bicolor Lupine,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/bicolor-lupine-seeds-lupinus-bicolor,SRC-0323,https://northwestmeadowscapes.com/products/bicolor-lupine-seeds-lupinus-bicolor,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0167
BCNPPD-0043,PROV-NWM,Sanicula crassicaulis,Pacific Snakeroot,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/pacific-snakeroot-seeds-sanicula-crassicaulis,SRC-0273,https://northwestmeadowscapes.com/products/pacific-snakeroot-seeds-sanicula-crassicaulis,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0117
BCNPPD-0045,PROV-OAKSUMMIT,Symphoricarpos albus,Snowberry,candidate,needs_northward_review,https://oaksummitnursery.ca/products/snowberry-seeds-symphoricarpos-albus-wild-native-perennial-shrub-seeds-hardiness-zone-3-40-seeds,SRC-0439,https://oaksummitnursery.ca/products/snowberry-seeds-symphoricarpos-albus-wild-native-perennial-shrub-seeds-hardiness-zone-3-40-seeds,Seeds,Provider catalogue product title parsed as a botanical species candidate.,pending_review,Source-sweep catalogue observation; pending user review.,PROV-OAKSUMMIT-PA-AUTO-0057
BCNPPD-0046,PROV-NWM,Symphyotrichum subspicatum,Douglas Aster,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/douglas-aster-seeds-symphyotrichum-subspicatum,SRC-0342,https://northwestmeadowscapes.com/products/douglas-aster-seeds-symphyotrichum-subspicatum,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0186
BCNPPD-0046,PROV-PREMIER,Symphyotrichum subspicatum,Douglas Aster,candidate,candidate,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,https://premierpacificseeds.ca/products/bc-native-species/,BC Native Species,Premier Pacific WordPress product page botanical species observation parsed as a review-only species candidate.,pending_review,WordPress product-page source-sweep observation; pending user review.,PROV-PREMIER-PA-AUTO-0046
BCNPPD-0050,PROV-OAKSUMMIT,Fragaria vesca,Wild Strawberry,candidate,needs_northward_review,https://oaksummitnursery.ca/products/wild-strawberry-seeds-woodland-strawberry-fragaria-vesca-perennial-100-seeds,SRC-0397,https://oaksummitnursery.ca/products/wild-strawberry-seeds-woodland-strawberry-fragaria-vesca-perennial-100-seeds,Seeds,Provider catalogue product title parsed as a botanical species candidate.,pending_review,Source-sweep catalogue observation; pending user review.,PROV-OAKSUMMIT-PA-AUTO-0015
BCNPPD-0051,PROV-NWM,Sisyrinchium idahoense,Blue Eyed Grass,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/blue-eyed-grass-seeds-sisyrinchium-idahoense,SRC-0337,https://northwestmeadowscapes.com/products/blue-eyed-grass-seeds-sisyrinchium-idahoense,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0181
BCNPPD-0053,PROV-OAKSUMMIT,Matricaria discoidea,"Pineapple Weed, Wild Chamomile 500+",candidate,needs_northward_review,https://oaksummitnursery.ca/products/pineapple-weed-wild-chamomile-matricaria-discoidea-500-seeds,SRC-0425,https://oaksummitnursery.ca/products/pineapple-weed-wild-chamomile-matricaria-discoidea-500-seeds,"camomile, camomile_seeds, Chamomile, Chamomile_seeds, compilation_focus:wildlife-and-habitat:ASC-051, garden_seed, german_Chamomile, wild_Chamomile, zone_3_seed, zone_4_seed",Provider catalogue product title parsed as a botanical species candidate.,pending_review,Source-sweep catalogue observation; pending user review.,PROV-OAKSUMMIT-PA-AUTO-0043
BCNPPD-0054,PROV-NWM,Festuca rubra,Native Red Fescue,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/red-fescue-seeds-festuca-rubra,SRC-0310,https://northwestmeadowscapes.com/products/red-fescue-seeds-festuca-rubra,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0154
BCNPPD-0054,PROV-PREMIER,Festuca rubra,Native Red Fescue,candidate,candidate,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,https://premierpacificseeds.ca/products/bc-native-species/,BC Native Species,Premier Pacific WordPress product page botanical species observation parsed as a review-only species candidate.,pending_review,WordPress product-page source-sweep observation; pending user review.,PROV-PREMIER-PA-AUTO-0054
BCNPPD-0055,PROV-NWM,Acmispon americanus,Spanish Clover,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/spanish-clover-seeds-acmispon-americanus,SRC-0188,https://northwestmeadowscapes.com/products/spanish-clover-seeds-acmispon-americanus,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0039
BCNPPD-0077,PROV-NWM,Clarkia amoena,Farewell to Spring,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/farewell-to-spring-clarkia-amoena,SRC-0350,https://northwestmeadowscapes.com/products/farewell-to-spring-clarkia-amoena,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0194
BCNPPD-0077,PROV-PREMIER,Clarkia amoena,Dwarf Godetia,candidate,candidate,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,https://premierpacificseeds.ca/products/bc-native-species/,BC Native Species,Premier Pacific WordPress product page botanical species observation parsed as a review-only species candidate.,pending_review,WordPress product-page source-sweep observation; pending user review.,PROV-PREMIER-PA-AUTO-0043
BCNPPD-0078,PROV-NWM,Claytonia perfoliata,Miner’s Lettuce,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/miner-s-lettuce-seeds-claytonia-perfoliata,SRC-0234,https://northwestmeadowscapes.com/products/miner-s-lettuce-seeds-claytonia-perfoliata,seed,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0080
BCNPPD-0087,PROV-NWM,Delphinium menziesii,Menzies’ Larkspur,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/menzies-larkspur-seeds-delphinium-menziesii,SRC-0182,https://northwestmeadowscapes.com/products/menzies-larkspur-seeds-delphinium-menziesii,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0033
BCNPPD-0104,PROV-NWM,Koeleria macrantha,Prairie Junegrass,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/prairie-junegrass-seeds-koeleria-macrantha,SRC-0291,https://northwestmeadowscapes.com/products/prairie-junegrass-seeds-koeleria-macrantha,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0135
BCNPPD-0104,PROV-PREMIER,Koeleria macrantha,Junegrass,candidate,candidate,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,https://premierpacificseeds.ca/products/bc-native-species/,BC Native Species,Premier Pacific WordPress product page botanical species observation parsed as a review-only species candidate.,pending_review,WordPress product-page source-sweep observation; pending user review.,PROV-PREMIER-PA-AUTO-0056
BCNPPD-0113,PROV-NWM,Navarretia squarrosa,Pincushion Navarretia,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/pincushion-navarretia-seeds-navarretia-squarrosa,SRC-0264,https://northwestmeadowscapes.com/products/pincushion-navarretia-seeds-navarretia-squarrosa,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0108
BCNPPD-0116,PROV-NWM,Olsynium douglasii,Grass Widows,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/grass-widows-seeds-olsynium-douglasii,SRC-0303,https://northwestmeadowscapes.com/products/grass-widows-seeds-olsynium-douglasii,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0147
BCNPPD-0123,PROV-NWM,Plagiobothrys scouleri,Scouler’s Popcorn Flower,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/scouler-s-popcorn-flower-seeds-plagiobothrys-scouleri,SRC-0283,https://northwestmeadowscapes.com/products/scouler-s-popcorn-flower-seeds-plagiobothrys-scouleri,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0127
BCNPPD-0124,PROV-PREMIER,Poa secunda,Sandberg Bluegrass,candidate,candidate,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,https://premierpacificseeds.ca/products/bc-native-species/,BC Native Species,Premier Pacific WordPress product page botanical species observation parsed as a review-only species candidate.,pending_review,WordPress product-page source-sweep observation; pending user review.,PROV-PREMIER-PA-AUTO-0024
BCNPPD-0135,PROV-NWM,Sidalcea hendersonii,Henderson’s Checkermallow,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/henderson-s-checkermallow-seeds-sidalcea-hendersonii,SRC-0314,https://northwestmeadowscapes.com/products/henderson-s-checkermallow-seeds-sidalcea-hendersonii,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0158
BCNPPD-0156,PROV-NWM,Triteleia hyacinthina,Wild Hyacinth,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/wild-hyacinth-bulbs-triteleria-hyacinthiana-20-count,SRC-0201,https://northwestmeadowscapes.com/products/wild-hyacinth-bulbs-triteleria-hyacinthiana-20-count,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0051
BCNPPD-0167,PROV-NWM,Monardella odoratissima,Mountain Coyote Mint,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/mountain-coyote-mint-seeds,SRC-0150,https://northwestmeadowscapes.com/products/mountain-coyote-mint-seeds,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0001
BCNPPD-0168,PROV-NWM,Pycnanthemum californicum,California Mountain Mint,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/california-mountain-mint-seeds-pycnanthemum-californicum,SRC-0151,https://northwestmeadowscapes.com/products/california-mountain-mint-seeds-pycnanthemum-californicum,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0002
BCNPPD-0169,PROV-NWM,Inula helenium,Elecampane,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/elecampane-seeds-inula-helenium,SRC-0152,https://northwestmeadowscapes.com/products/elecampane-seeds-inula-helenium,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0003
BCNPPD-0170,PROV-NWM,Geum triflorum,Prairie Smoke,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/prairie-smoke-seed-geum-triflorum,SRC-0153,https://northwestmeadowscapes.com/products/prairie-smoke-seed-geum-triflorum,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0004
BCNPPD-0170,PROV-OAKSUMMIT,Geum triflorum,Prairie Smoke,candidate,needs_northward_review,https://oaksummitnursery.ca/products/prairie-smoke-seeds-geum-triflorum-perennial-zone-3,SRC-0428,https://oaksummitnursery.ca/products/prairie-smoke-seeds-geum-triflorum-perennial-zone-3,Seeds,Provider catalogue product title parsed as a botanical species candidate.,pending_review,Source-sweep catalogue observation; pending user review.,PROV-OAKSUMMIT-PA-AUTO-0046
BCNPPD-0171,PROV-NWM,Lilium washingtonianum,Washington Lily,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/washington-lily,SRC-0154,https://northwestmeadowscapes.com/products/washington-lily,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0005
BCNPPD-0172,PROV-NWM,Ranunculus orthorhynchus,Straight Beaked Buttercup,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/straightbeaked-buttercup,SRC-0155,https://northwestmeadowscapes.com/products/straightbeaked-buttercup,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0006
BCNPPD-0173,PROV-NWM,Allium schoenoprasum,Skagit Bay Chives,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/skagit-bay-chives-seed-allium-schoenoprasum,SRC-0156,https://northwestmeadowscapes.com/products/skagit-bay-chives-seed-allium-schoenoprasum,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0007
BCNPPD-0173,PROV-OAKSUMMIT,Allium schoenoprasum,Wild Chives 100+,candidate,needs_northward_review,https://oaksummitnursery.ca/products/wild-chives-allium-schoenoprasum-100-seeds,SRC-0437,https://oaksummitnursery.ca/products/wild-chives-allium-schoenoprasum-100-seeds,Seeds,Provider catalogue product title parsed as a botanical species candidate.,pending_review,Source-sweep catalogue observation; pending user review.,PROV-OAKSUMMIT-PA-AUTO-0055
BCNPPD-0174,PROV-NWM,Paeonia brownii,Western Peony,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/western-peony,SRC-0157,https://northwestmeadowscapes.com/products/western-peony,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0008
BCNPPD-0175,PROV-NWM,Golden honey plant,Wingstem,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/wingstem-1,SRC-0158,https://northwestmeadowscapes.com/products/wingstem-1,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0009
BCNPPD-0176,PROV-NWM,Carex feta,Green Sheath Sedge,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/green-sheath-sedge-1,SRC-0159,https://northwestmeadowscapes.com/products/green-sheath-sedge-1,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0010
BCNPPD-0177,PROV-NWM,Calochortus tolmiei,Tolemie’s Star Tulip,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/tolmies-star-tulip-seeds,SRC-0160,https://northwestmeadowscapes.com/products/tolmies-star-tulip-seeds,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0011
BCNPPD-0178,PROV-NWM,Clarkia unguiculata,Elegant Clarkia,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/elegant-clarkia-seeds-clarkia-unguiculata,SRC-0161,https://northwestmeadowscapes.com/products/elegant-clarkia-seeds-clarkia-unguiculata,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0012
BCNPPD-0178,PROV-WCS,Clarkia unguiculata,Clarkia,candidate,needs_review,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,https://www.westcoastseeds.com/products/cut-flower-blend,Flower Seeds,West Coast Seeds blend ingredient parsed as a review-only species candidate.,pending_review,Source-sweep catalogue observation; pending user review.,PROV-WCS-PA-AUTO-0005
BCNPPD-0179,PROV-NWM,Crataegus douglasii,Douglas Hawthorn,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/douglas-hawthorn-seeds-crataegus-douglasii,SRC-0162,https://northwestmeadowscapes.com/products/douglas-hawthorn-seeds-crataegus-douglasii,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0013
BCNPPD-0180,PROV-NWM,Blitum bonus-henricus,Good King Henry,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/good-king-henry-seeds-blitum-bonus-henricus,SRC-0163,https://northwestmeadowscapes.com/products/good-king-henry-seeds-blitum-bonus-henricus,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0014
BCNPPD-0181,PROV-NWM,Symphyotrichum laeve,Smooth Blue Aster,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/smooth-blue-aster,SRC-0164,https://northwestmeadowscapes.com/products/smooth-blue-aster,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0015
BCNPPD-0181,PROV-WCS,Symphyotrichum laeve,Smooth Aster,candidate,needs_review,https://www.westcoastseeds.com/products/firewise-blend,SRC-0372,https://www.westcoastseeds.com/products/firewise-blend,Flower Seeds,West Coast Seeds blend ingredient parsed as a review-only species candidate.,pending_review,Source-sweep catalogue observation; pending user review.,PROV-WCS-PA-AUTO-0053
BCNPPD-0182,PROV-NWM,Sanicula bipinnatifida,Purple Sanicle,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/purple-sanicle-seeds-sanicula-bipinnatifida,SRC-0165,https://northwestmeadowscapes.com/products/purple-sanicle-seeds-sanicula-bipinnatifida,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0016
BCNPPD-0183,PROV-NWM,Eriogonum fasciculatum,California Buckwheat,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/california-buckwheat-seeds,SRC-0166,https://northwestmeadowscapes.com/products/california-buckwheat-seeds,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0017
BCNPPD-0184,PROV-NWM,Lupinus nanus,Sky Lupine,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/sky-lupine-seeds-lupinus-nanus,SRC-0167,https://northwestmeadowscapes.com/products/sky-lupine-seeds-lupinus-nanus,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0018
BCNPPD-0185,PROV-NWM,Erythronium multiscapideum,Sierra Fawn Lily,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/sierra-fawn-lily-seeds-erythronium-multiscapideum,SRC-0168,https://northwestmeadowscapes.com/products/sierra-fawn-lily-seeds-erythronium-multiscapideum,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0019
BCNPPD-0186,PROV-NWM,Nassella pulchra,Purple Needlegrass,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/purple-needlegrass-seeds-nassella-pulchra,SRC-0169,https://northwestmeadowscapes.com/products/purple-needlegrass-seeds-nassella-pulchra,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0020
BCNPPD-0187,PROV-NWM,Geranium oreganum,Oregon Geranium,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/oregon-geranium-seeds-geranium-oreganum,SRC-0170,https://northwestmeadowscapes.com/products/oregon-geranium-seeds-geranium-oreganum,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0021
BCNPPD-0188,PROV-NWM,Lasthenia glabrata,Smooth Goldfields,candidate,needs_northward_review,https://northwestmeadowscapes.com/products/smooth-goldfields-seeds-lasthenia-glabrata,SRC-0171,https://northwestmeadowscapes.com/products/smooth-goldfields-seeds-lasthenia-glabrata,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.,PA-AUTO-0022
