source_id,source_name,source_tier,citation,url,external_id,review_status,notes
SRC-0205,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/field-thyme-seeds-thymus-pulegioides,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0206,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/woolgrass-seeds-scirpus-cyperinus,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0207,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/prairie-woodrush-seeds-luzula-macrantha,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0208,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/american-water-horehound-lycopus-americanus,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0209,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/tall-thistle-seeds-cirsium-altissimum,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0210,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/taperleaf-penstemon-seeds-penstemon-attenuatus,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0211,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/sicklekeel-lupine-seeds-lupinus-albicaulis,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0212,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/coastal-manroot-seeds-marah-oreganus-aka-the-blackberry-strangler,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0213,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/poverty-oatgrass-seeds-danthonia-spicata,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0214,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/american-dunegrass-seeds-leymus-mollis,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0215,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/coming-soon-harvest-brodiaea-bulbs-brodiaea-coronaria-pre-order-for-fall-2025-10-ct,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0216,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/harvest-brodiaea-seeds-brodiaea-coronaria,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0217,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/coming-soon-ithuriel-s-spear-bulbs-triteleia-laxa-pre-order-for-fall-2025-10-ct,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0218,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/seaside-plantain-plantago-maritima,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0219,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/creek-clover-seeds,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0220,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/owls-clover-seeds,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0221,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/slim-leaf-onion,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0222,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/slimleaf-onion-bulbs-allium-amplectens,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0223,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/elkhorn-clarkia,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0224,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/bog-bird-s-foot-trefoil-seeds-hosackia-pinnata,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0225,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/prairie-violet-seeds-viola-praemorsa,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0226,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/large-headed-clover-seeds-trifolium-macrocephalum,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0227,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/course-grit-blaumarke-whetstone-for-all-scythes,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0228,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/styria-austrian-whetstone-and-holder-for-meadow-light-brush-scythes,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0229,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/american-water-plantain,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0230,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/daggerleaf-spikerush-seeds-juncus-densifoliius,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0231,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/california-poppy-large-pack,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0232,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/watercress-seeds-nasturtium-officinale,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0233,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/prairie-shooting-star-seeds-dodecatheon-pulchellum,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0234,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/miner-s-lettuce-seeds-claytonia-perfoliata,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0235,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/great-white-camas-seeds-camassia-leichtlinii-ssp-leichtlinii,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0236,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/columbia-biscuitroot-seeds-lomatium-columbianum,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0237,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/meadow-orobanche-seeds-orobanche-uniflora,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0238,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/golden-aster-seeds-heterotheca-villosa,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0239,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/big-deervetch-seeds-hosackia-crassifolia,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0240,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/bitterroot-seeds-lewisia-rediviva-1,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0241,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/great-camas-bulbs-camassia-leichtlinii-pre-order-now-for-fall-2024,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0242,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/great-camas-seeds-camassia-leichtinii,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0243,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/common-camas-bulbs-camassia-quamash,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0244,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/common-camas-camassia-quamash,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0245,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/six-week-fescue-seed-festuca-microstachys,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0246,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/path-rush-seeds-juncus-tenuis,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0247,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/american-vetch-seeds-vicia-americana,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0248,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/fernleaf-biscuit-root-seeds-lomatium-dissectum,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0249,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/linore-flax-seeds-fiber-and-food,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0250,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/california-oatgrass-seeds-danthonia-californica,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0251,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/wild-creeping-thyme-seeds-thymus-serpyllum,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0252,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/rozsutec-natural-slovakian-whetstone-and-holder-for-grass-lawn-scythes,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0253,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/baby-blue-eyes-seeds-nemophila-menziesii-large-pack,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0254,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/western-fescue-seeds-festuca-occidentalis,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0255,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/sand-fescue-seeds-festuca-ammobia,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0256,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/seashore-bentgrass-seeds-agrostis-pallens,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0257,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/fringed-red-maid-seeds-calandrinia-ciliata,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0258,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/deltoid-balsamroot-seeds-balsamorhiza-deltoidea,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0259,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/nodding-bur-marigold-seeds-bidens-cernua,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0260,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/false-solomon-seal-seeds-maianthemum-racemosum,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0261,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/american-yellow-rocket-seeds-barbarea-orthoceras,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0262,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/broadleaf-lupine-seeds-lupinus-latifolius-1,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0263,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/oregon-figwort-bee-plant-seeds-scrophularia-oregana,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0264,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/pincushion-navarretia-seeds-navarretia-squarrosa,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0265,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/yellow-bee-plant-seeds-peritoma-lutea,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0266,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/swamp-milkweed-seeds-asclepias-incarnata,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0267,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/butterfly-milkweed-seeds-asclepias-tuberosa,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0268,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/garry-oak-acorns-quercus-garryana,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0269,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/common-milkweed-seeds-asclepias-syriaca,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0270,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/heartleaf-milkweed-seed-asclepias-cordifolia,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0271,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/dogbane-hemp-seeds-in-the-pod-apocyanum-cannabium,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0272,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/pearly-everlasting-seeds-anaphalis-margaritacea,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0273,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/pacific-snakeroot-seeds-sanicula-crassicaulis,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0274,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/waldstaudenroggen-perennial-forest-rye-secale-multicaule,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0275,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/red-viking-meadowfoam-seeds-limnanthes-alba-var-red-viking,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0276,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/maiden-clover-seeds-trifolium-microcephalum,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0277,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/giant-white-fawn-lily-seeds-erythronium-oregonum,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0278,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/inland-west-pollinator-prairie,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0279,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/blanket-flower-seeds-gaillardia-aristata,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0280,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/chamisso-sedge-seeds-carex-pachystachya,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0281,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/diamond-clarkia,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0282,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/plains-coreopsis-seeds-coreopsis-tinctoria,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0283,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/scouler-s-popcorn-flower-seeds-plagiobothrys-scouleri,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0284,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/swamp-onion-seeds-allium-validum,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0285,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/beargrass-xerophyllum-tenax,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0286,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/broadleaf-milkweed-seeds-asclepias-latifolia,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0287,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/narrowleaf-milkweed-seeds-asclepias-fascicularis,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0288,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/golden-eyed-grass-seeds-sisyrinchium-californicum,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0289,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/columbia-lily-seeds-lilium-columbianum,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0290,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/yellow-rattle-seeds-rhinanthus-minor,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0291,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/prairie-junegrass-seeds-koeleria-macrantha,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0292,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/king-s-scepter-gentian-seeds-gentiana-sceptrum,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0293,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/false-asphodel-seeds-triantha-occidentalis,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0294,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/ookow-seeds-dichelostemma-congestum,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0295,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/wild-blue-flax-seeds-linum-lewisii,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0296,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/canada-milkvetch-seeds-astragalus-canadensis,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
SRC-0297,Northwest Meadowscapes,Tier 3,Northwest Meadowscapes. Approved provider observation for Vancouver PoC sandbox.,https://northwestmeadowscapes.com/products/arrowleaf-balsamroot-seeds-balsamorhiza-sagittata,provider:PROV-NWM,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
